,text,label
842,"网御工控异常检测系统工业自动控制系统正在面临前所未有的信息安全威胁，具体包括： (1)由于病毒、恶意软件等导致的工厂停产； (2)工业制造的核心数据、配方被窃取；(3)制造工厂及其关键工控生产流程被破坏；(4)恶意操纵工控数据或应用软件；(5)对工控系统功能未经授权的访问等。由于长期缺乏安全需求的推动,对（采用 TCP/IP 等通用技术的）网络环境下广泛存在的安全威胁缺乏充分认识，现有的工业自动化控制系统在设计、研发中没有充分考虑安全问题，在部署、运维中又缺乏安全意识、管理、流程、策略与相关专业技术的支撑，导致许多工业自动化控制系统中存在着这样或那样的安全问题，一旦被无意或恶意利用就会造成各种信息安全事件。针对工业自动化控制系统的特点，研制并部署相应的工业自动化控制系统信息安全系统，保障我国工业基础设施的安全运营已成为迫在眉睫的需求。二、产品简介网御工控异常检测系统，是网御星云面向工业企业领域客户推出的针对工业控制系统的专用网络安全检测系统。 该产品拥有国内顶尖的入侵检测技术，支持对多种工业控制网络协议的深入解读，提供特有的工控网络安全检测策略，并可针对工控网络敏感指令数据进行记录和异常检测，不仅可检测工控网络中发生的入侵攻击，还可实时监测工控网络中的敏感操控，实现故障与异常的预警。 除了工控入侵检测之外，还可针对工控网络敏感指令数据进行记录和异常检测。通过实时监测工控网络中的敏感操控，预警客户关注的工控网络故障与异常，防微杜渐，减少安全事故的发生。 本产品由检测引擎和管理中心组成。其中检测引擎旁路部署在用户网络中，接入待检测的网络流量，对网络报文进行各项检测，将发现的安全报警信息上报；而管理中心主要是接收、存储各种检测数据；对检测数据进行展示监测、对各种检测数据进行分析、统计；并对检测引擎进行规则下发、配置管理。三、核心功能> 以太网入侵检测对标准以太网的网络流量，支持检测已知的各种木马、蠕虫、僵尸网络、缓冲区溢出攻击、DDOS、扫描探测、欺骗劫持、网站挂马等。 > 工控协议入侵检测通过对工控语言的解读，研究其中各种入侵途径，从而形成了特有的工控网络检测策略。支持Modbus协议、IEC-60870-104协议、Profinet协议、OPC等工控协议的深度解析。 > 工控漏洞攻击检测系统内置多条工控漏洞攻击检测规则，支持利用已知工控设备漏洞的入侵攻击行为检测，支持利用西门子、罗克韦尔等常见国内外厂商设备漏洞的入侵攻击行为的检测。 > 异常报文检测支持网络伪造报文攻击检测，可发现恶意构造的异常报文、畸形报文。 > 监测工业指令操控行为产品开放其灵活、强大的定制检测能力，针对客户环境中重点/敏感操控指令进行专门监测并记录。 > 网络梳理可自动梳理网络连接信息，可查看各主机之间的网络连接情况四、产品优势> 特征事件覆盖全面产品不仅可检测以太网的入侵攻击、检测工控网络中发生的入侵攻击，还可实时监测网络中的敏感操控，实现故障与异常的预警。 > 工控网络特有检测策略  本产品通过对工控语言的解读，研究其中各种入侵途径，从而形成了特有的工控网络检测策略。使得本产品有针对性检测工控网络中的入侵行为。 > 网络伪造报文攻击检测本产品针对网络TCP/IP协议栈报文进行各种典型违规的检测，及时发现恶意伪造的异常畸形报文，检测出入侵行为。五、典型应用 产品旁路部署于生产控制层与PLC挂接的核心交换机，旁路通过镜像口捕获报文进行检测。",安全
843,ZXR10 9900大容量数据中心交换机ZXR10 9900/9900-S 大容量数据中心核心交换机是中兴通讯面向数据中心和园区推出的新一代大容量、高性能、高可靠的核心交换机产品，提供超大的交换容量和业界最高密度的10GE/40GE/100GE接口，支持完善的数据中心特性，支持SDN（软件定义网络），助力客户构建大规模高弹性、长期演进、面向云计算虚拟化的数据中心网络和高端园区。,工业自动化
844,MES，数据采集，WMS，能源管理系统,工业软件与平台
845,QCA6391WF-Q391-ESS1 模块设计基于高通QCA6391 PCIE解决方案，该QCA6391是高度集成的单芯片，支持2x2双频无线LAN和BT5.1。该模块是高度集成的MAC / BBP和2.4 / 5GHz PA / LNA单芯片，支持1774.5Mbps PHY速率。该模块为业界领先的支持WIFI 6的模组。,工业自动化
846,"工业平板电脑和工业显示器-PPC101T特点介绍：● Intel 1037U & Core™ i5-3317U up 2.60 GHz(可选配intel J1900 处理器）● 支持 7X24小时工作● 支持DDR3  SO- DIMM内存插槽 最大到8GB● 1个VGA接口、1个HDMI接口  ● 4个USB● 3个RS232接口● 2个板载千兆网口● 1个MINI-PCIE（for 4G/wifi）● 1-255秒/分，看门狗超时中段或复位系统""",工业自动化
847,工业APP平台、AI能力平台、工业模型训练平台、工业物联平台,工业软件与平台
848,总镍水质在线自动监测仪水样通过注射泵注入消解池中，然后注入酸性药剂；然后混合液经过加热消解，将不同价态的镍转化为二价镍；然后注入显色剂，经过反应后，在指定波长下根据显色颜色的深浅测定总镍的含量。,智能装备
849,网御单向光闸“网御安全隔离与信息单向导入系统”（简称单向光闸）属于网络隔离设备类产品，是一种基于分光技术的数据还原装置，它由两台主机、一个分光器组成。主要解决公安、检察院、法院、军队、政府部门、大型企事业单位等不同级别网络间的安全隔离与数据单向传输。“网御安全隔离与信息单向导入系统”主要有两大应用场景：1. 从互联网单向采集信息或向互联网单向发布信息2. 从非涉密网向涉密网单向采集信息。,安全
850,可视化人工智能中台（VAI）可视化人工智能中台（ Visual AI Platform），致力于为金融客户打造“一站式”机器学习服务平台，集数据读取、数据预处理、特征工程、模型训练、模型评估、模型部署、模型运行和监控等模型全生命周期管理功能于一体。平台采用可视化拖拉拽的交互设计，支持主流机器学习算法，大幅度降低AI应用门槛。同时，依托于芯盾时代深耕金融行业积累的实践经验，平台内置了数十种金融风控场景化模型，帮助客户快速实现冷启动，有效降低风控成本，提升时效性、准确率和覆盖率。,安全
851,矿用一般型巡检机器人矿用一般型巡检机器人可替代固定岗位人员完成对风机房、水泵房、变电所、皮带走廊等场所的巡视监测活动，配合上位机自控系统可实现无人值守、远程操控、现场可视的先进安全的工作模式。,智能装备
852,SIS安全系统SIS安全系统用于保障安全生产的一套系统。当自动化生产系统出现异常时，SIS安全仪表系统会进行干预，降低事故发生的可能性。SIS安全仪表系统包含紧急停车系统、火气监测系统、过程停车系统、关键过程控制机列车紧急停车系统。SIS安全系统专门为安全相关系统或条件苛刻的任务而自主研发的具有高安全性、高可靠性、高适应性特征的安全控制系统；适用于 IEC61598定义的低要求和高要求模式的安全相关应用，经安全评测认证，符合 IEC61508 定义的 SC2 系统能力等级和 SIS2 硬件安全完整性等级。应用于有安全完整性等级要求的关键过程安全控制场合，包括紧急停车系统 ESD、安全联锁系统 SIS、紧急跳闸系统 ETS、火灾及气体检测系统 FGS、燃烧管理系统 BMS 等，应用领域包括石化、炼油、煤化工、精细化工、电力、冶金等。控制站规 模：AI:512、DI:1024、DO:512， 系 统 规 模，AI:16348、DI:32768、DO:16348。,安全
853,绿盟远程安全评估系统RSAS绿盟远程安全评估系统RSAS（Remote Security Assessment System）是绿盟科技结合多年的漏洞挖掘和安全服务实践经验，自主研发的新一代漏洞管理产品，它高效、全方位的检测网络中的各类脆弱性风险，提供专业、有效的安全分析和修补建议，并贴合安全管理流程对修补效果进行审计，最大程度减小受攻击面，是您身边专业的“漏洞管理专家”。,安全
854,"MES, ERP, WMS",工业软件与平台
855,智简网络华为认为，未来的企业网络是自治自愈的网络，是一张能够实现自动驾驶的网络。但是，从SDN网络到自动驾驶网络还需要长期的演进。数字转型时代已经到来，企业的业务敏捷性，是决定其能否更快地适应市场变化抢占先机的核心因素，而当前网络的现状，普遍难以快速支撑和响应业务的敏捷业务诉求，智简网络（IDN，Intent-Driven Network）应运而生，它将网络从一个静态资源系统，演变成为一个能够一如既往地满足商业目标的灵活、动态系统，实现网络策略同步业务策略，构建一张真正以用户体验为中心的智能网络，使能商业成功。,工业自动化
856,修井作业管杆自动操作机管杆自动操作机产品使用于油水井小修作业中，配合常规修井机可以实现油管（抽油杆）的自动起、下操作，极大地降低了石油一线工人的劳动强度，减少了重复量最多的“提、转、甩”操作。产品具有自动上卸扣、半自动甩管、油管（抽油杆）自动接送、整体撬装、不借助吊装设备自装卸、人工控制半自动井口对位等功能，改善了油田工人工作环境、提高了安全系数和生产效益。,智能装备
857,"SOM-5992tel Xeon 处理器 D-1500 COM Express R3.0 Type 7 模块Intel® Xeon®处理器D-1500产品系列COM Express R3.0 Basic模块Type 7引脚2~16核处理器，最大TDP为45W双通道DDR4 2400，带ECC，最高可达64GB高速以太网（双10GBASE-KR接口，一个GbE接口）支持丰富扩展(PCIe x16, PCIe x8, 8 PCIe x1)支持iManager、嵌入式软件API和Wise-PaaS/RMM",工业自动化
858,智能制造及制造业数字化转型相关软件和咨询实施服务,工业软件与平台
859,RT600D532越野轮胎起重机中联重科RT60是全球顶级配置，综合起重性能最优的5节臂越野轮胎起重机，具有轮距宽、稳定性好、轴距短、转弯半径小，适合于狭窄的作业场所等优点。轮胎式起重机可360°回转作业，并可不伸支腿以及带载行驶作业。最大额定总起重量60T（起重幅度为2.8m时），主臂最大起升高度约45.4m；最大行驶速度39km/h，具有越野行驶，两轮、四轮转向与蟹行四种转向控制方式，起重作业带载行驶等特点；整车外形尺寸为13662×3300×3750mm，总重为44.26T。具有国家发明专利吊臂滑块结构形式，使得吊臂运动更加平顺可靠。该产品广泛用于建筑工地、野外油田、仓库、货场、物流基地等场所的重物起吊作业、短距离转移以及狭窄场地吊运行驶作业。1、5节43mU型主臂， 2节 17m副臂，最大起升高度62.2m；2、综合起重能力优于行业产品，全伸臂最大起重量9.19t；3、整车配置4×4四轮驱动、四轮转向的底盘，采用全液压动力转向系统，具有前轮转向、四轮转向、蟹行等多种转向模式；4、整车底盘离地间隙较大，接近角、离去角大，转弯半径小，越野通过性强；5、具备超强带载行驶作业能力，最大带载行驶重量20.4t；6、驾驶室和操作室合二为一，全方位起重作业，先进的总线控制系统、故障和安全声光报警装置，实时保证作业的安全高效；7、最大满足客户需求的人机工程；8、成熟可靠的配套件组合配置，以行业同级别产品90%的运营成本获得超过10%的高作业性能。,智能装备
